Clust,Lon,Lat,Shap2014,Shap2015,Shap2016,Shap2017,Shap2018,Shap2019,Shap2020,Shap2021
53,236,38,0.090110589,-0.133556147,0.014259258,-0.128612942,0.063015267,0.067980366,-0.124373969,0.127837669
53,236,40,0.090110589,-0.133556147,0.014259258,-0.128612942,0.063015267,0.067980366,-0.124373969,0.127837669
53,236,42,0.090110589,-0.133556147,0.014259258,-0.128612942,0.063015267,0.067980366,-0.124373969,0.127837669
54,236,44,-0.073309599,0.134296839,0.039639421,0.00133087,0.046701298,0.008770243,0.184104312,-0.09469086
54,236,46,-0.073309599,0.134296839,0.039639421,0.00133087,0.046701298,0.008770243,0.184104312,-0.09469086
54,236,48,-0.073309599,0.134296839,0.039639421,0.00133087,0.046701298,0.008770243,0.184104312,-0.09469086
54,236,50,-0.073309599,0.134296839,0.039639421,0.00133087,0.046701298,0.008770243,0.184104312,-0.09469086
52,238,-30,0.014152939,-0.073222872,-0.037929382,-0.075115756,-0.098709271,-0.066960606,0.022892914,0.098437516
52,238,-28,0.014152939,-0.073222872,-0.037929382,-0.075115756,-0.098709271,-0.066960606,0.022892914,0.098437516
52,238,-26,0.014152939,-0.073222872,-0.037929382,-0.075115756,-0.098709271,-0.066960606,0.022892914,0.098437516
52,238,-24,0.014152939,-0.073222872,-0.037929382,-0.075115756,-0.098709271,-0.066960606,0.022892914,0.098437516
55,238,-22,0.137537618,0.133038075,0.084541854,-0.187942894,0.087106199,0.108115442,0.02944543,0.084449025
55,238,-20,0.137537618,0.133038075,0.084541854,-0.187942894,0.087106199,0.108115442,0.02944543,0.084449025
55,238,-18,0.137537618,0.133038075,0.084541854,-0.187942894,0.087106199,0.108115442,0.02944543,0.084449025
59,238,-16,-0.216969684,0.021069466,0.289536463,-0.094706088,-0.034986652,0.19337578,-0.195002698,-0.128213745
51,238,-14,-0.086783226,-0.051749017,-0.061095224,0.003031201,-0.028045144,-0.047458355,-0.023101883,-0.049922716
51,238,-12,-0.086783226,-0.051749017,-0.061095224,0.003031201,-0.028045144,-0.047458355,-0.023101883,-0.049922716
51,238,-10,-0.086783226,-0.051749017,-0.061095224,0.003031201,-0.028045144,-0.047458355,-0.023101883,-0.049922716
51,238,-8,-0.086783226,-0.051749017,-0.061095224,0.003031201,-0.028045144,-0.047458355,-0.023101883,-0.049922716
60,238,-6,0.092961362,-0.053805654,0.015103782,0.1380678,-0.018641026,0.07675739,0.031167068,0.096261439
56,238,-4,-0.078418745,-0.066378049,0.050936745,0.11738064,0.175554722,0.081396738,-0.088366778,0.138146973
56,238,-2,-0.078418745,-0.066378049,0.050936745,0.11738064,0.175554722,0.081396738,-0.088366778,0.138146973
56,238,0,-0.078418745,-0.066378049,0.050936745,0.11738064,0.175554722,0.081396738,-0.088366778,0.138146973
56,238,2,-0.078418745,-0.066378049,0.050936745,0.11738064,0.175554722,0.081396738,-0.088366778,0.138146973
46,238,4,0.072024133,0.196164181,0.148480969,-0.118201988,0.278630204,0.116617979,0.074305564,0.066026211
58,238,6,-0.037372313,-0.031186637,-0.005752029,-0.021787717,0.01712347,0.011274209,0.033654353,-0.016828527
58,238,8,-0.037372313,-0.031186637,-0.005752029,-0.021787717,0.01712347,0.011274209,0.033654353,-0.016828527
49,238,10,0.160046931,-0.068028609,0.139075609,0.080664136,0.06104917,0.064977047,0.131057417,0.14608194
49,238,12,0.160046931,-0.068028609,0.139075609,0.080664136,0.06104917,0.064977047,0.131057417,0.14608194
49,238,14,0.160046931,-0.068028609,0.139075609,0.080664136,0.06104917,0.064977047,0.131057417,0.14608194
49,238,16,0.160046931,-0.068028609,0.139075609,0.080664136,0.06104917,0.064977047,0.131057417,0.14608194
49,238,18,0.160046931,-0.068028609,0.139075609,0.080664136,0.06104917,0.064977047,0.131057417,0.14608194
57,238,20,-0.016135534,0.168299593,0.26946653,0.167446484,0.032420151,0.158030799,0.14446325,0.072797215
57,238,22,-0.016135534,0.168299593,0.26946653,0.167446484,0.032420151,0.158030799,0.14446325,0.072797215
57,238,24,-0.016135534,0.168299593,0.26946653,0.167446484,0.032420151,0.158030799,0.14446325,0.072797215
57,238,26,-0.016135534,0.168299593,0.26946653,0.167446484,0.032420151,0.158030799,0.14446325,0.072797215
57,238,28,-0.016135534,0.168299593,0.26946653,0.167446484,0.032420151,0.158030799,0.14446325,0.072797215
57,238,30,-0.016135534,0.168299593,0.26946653,0.167446484,0.032420151,0.158030799,0.14446325,0.072797215
53,238,32,0.090110589,-0.133556147,0.014259258,-0.128612942,0.063015267,0.067980366,-0.124373969,0.127837669
53,238,34,0.090110589,-0.133556147,0.014259258,-0.128612942,0.063015267,0.067980366,-0.124373969,0.127837669
53,238,36,0.090110589,-0.133556147,0.014259258,-0.128612942,0.063015267,0.067980366,-0.124373969,0.127837669
53,238,38,0.090110589,-0.133556147,0.014259258,-0.128612942,0.063015267,0.067980366,-0.124373969,0.127837669
52,240,-30,0.014152939,-0.073222872,-0.037929382,-0.075115756,-0.098709271,-0.066960606,0.022892914,0.098437516
52,240,-28,0.014152939,-0.073222872,-0.037929382,-0.075115756,-0.098709271,-0.066960606,0.022892914,0.098437516
52,240,-26,0.014152939,-0.073222872,-0.037929382,-0.075115756,-0.098709271,-0.066960606,0.022892914,0.098437516
55,240,-24,0.137537618,0.133038075,0.084541854,-0.187942894,0.087106199,0.108115442,0.02944543,0.084449025
55,240,-22,0.137537618,0.133038075,0.084541854,-0.187942894,0.087106199,0.108115442,0.02944543,0.084449025
55,240,-20,0.137537618,0.133038075,0.084541854,-0.187942894,0.087106199,0.108115442,0.02944543,0.084449025
59,240,-18,-0.216969684,0.021069466,0.289536463,-0.094706088,-0.034986652,0.19337578,-0.195002698,-0.128213745
59,240,-16,-0.216969684,0.021069466,0.289536463,-0.094706088,-0.034986652,0.19337578,-0.195002698,-0.128213745
59,240,-14,-0.216969684,0.021069466,0.289536463,-0.094706088,-0.034986652,0.19337578,-0.195002698,-0.128213745
51,240,-12,-0.086783226,-0.051749017,-0.061095224,0.003031201,-0.028045144,-0.047458355,-0.023101883,-0.049922716
51,240,-10,-0.086783226,-0.051749017,-0.061095224,0.003031201,-0.028045144,-0.047458355,-0.023101883,-0.049922716
51,240,-8,-0.086783226,-0.051749017,-0.061095224,0.003031201,-0.028045144,-0.047458355,-0.023101883,-0.049922716
60,240,-6,0.092961362,-0.053805654,0.015103782,0.1380678,-0.018641026,0.07675739,0.031167068,0.096261439
56,240,-4,-0.078418745,-0.066378049,0.050936745,0.11738064,0.175554722,0.081396738,-0.088366778,0.138146973
56,240,-2,-0.078418745,-0.066378049,0.050936745,0.11738064,0.175554722,0.081396738,-0.088366778,0.138146973
56,240,0,-0.078418745,-0.066378049,0.050936745,0.11738064,0.175554722,0.081396738,-0.088366778,0.138146973
56,240,2,-0.078418745,-0.066378049,0.050936745,0.11738064,0.175554722,0.081396738,-0.088366778,0.138146973
46,240,4,0.072024133,0.196164181,0.148480969,-0.118201988,0.278630204,0.116617979,0.074305564,0.066026211
58,240,6,-0.037372313,-0.031186637,-0.005752029,-0.021787717,0.01712347,0.011274209,0.033654353,-0.016828527
58,240,8,-0.037372313,-0.031186637,-0.005752029,-0.021787717,0.01712347,0.011274209,0.033654353,-0.016828527
61,240,10,0.16785485,0.185952364,0.104004082,0.002568068,0.105228013,0.130876529,0.116049246,0.000823247
49,240,12,0.160046931,-0.068028609,0.139075609,0.080664136,0.06104917,0.064977047,0.131057417,0.14608194
49,240,14,0.160046931,-0.068028609,0.139075609,0.080664136,0.06104917,0.064977047,0.131057417,0.14608194
49,240,16,0.160046931,-0.068028609,0.139075609,0.080664136,0.06104917,0.064977047,0.131057417,0.14608194
49,240,18,0.160046931,-0.068028609,0.139075609,0.080664136,0.06104917,0.064977047,0.131057417,0.14608194
57,240,20,-0.016135534,0.168299593,0.26946653,0.167446484,0.032420151,0.158030799,0.14446325,0.072797215
57,240,22,-0.016135534,0.168299593,0.26946653,0.167446484,0.032420151,0.158030799,0.14446325,0.072797215
57,240,24,-0.016135534,0.168299593,0.26946653,0.167446484,0.032420151,0.158030799,0.14446325,0.072797215
57,240,26,-0.016135534,0.168299593,0.26946653,0.167446484,0.032420151,0.158030799,0.14446325,0.072797215
57,240,28,-0.016135534,0.168299593,0.26946653,0.167446484,0.032420151,0.158030799,0.14446325,0.072797215
57,240,30,-0.016135534,0.168299593,0.26946653,0.167446484,0.032420151,0.158030799,0.14446325,0.072797215
53,240,32,0.090110589,-0.133556147,0.014259258,-0.128612942,0.063015267,0.067980366,-0.124373969,0.127837669
53,240,34,0.090110589,-0.133556147,0.014259258,-0.128612942,0.063015267,0.067980366,-0.124373969,0.127837669
52,242,-30,0.014152939,-0.073222872,-0.037929382,-0.075115756,-0.098709271,-0.066960606,0.022892914,0.098437516
52,242,-28,0.014152939,-0.073222872,-0.037929382,-0.075115756,-0.098709271,-0.066960606,0.022892914,0.098437516
52,242,-26,0.014152939,-0.073222872,-0.037929382,-0.075115756,-0.098709271,-0.066960606,0.022892914,0.098437516
55,242,-24,0.137537618,0.133038075,0.084541854,-0.187942894,0.087106199,0.108115442,0.02944543,0.084449025
55,242,-22,0.137537618,0.133038075,0.084541854,-0.187942894,0.087106199,0.108115442,0.02944543,0.084449025
55,242,-20,0.137537618,0.133038075,0.084541854,-0.187942894,0.087106199,0.108115442,0.02944543,0.084449025
59,242,-18,-0.216969684,0.021069466,0.289536463,-0.094706088,-0.034986652,0.19337578,-0.195002698,-0.128213745
59,242,-16,-0.216969684,0.021069466,0.289536463,-0.094706088,-0.034986652,0.19337578,-0.195002698,-0.128213745
59,242,-14,-0.216969684,0.021069466,0.289536463,-0.094706088,-0.034986652,0.19337578,-0.195002698,-0.128213745
59,242,-12,-0.216969684,0.021069466,0.289536463,-0.094706088,-0.034986652,0.19337578,-0.195002698,-0.128213745
51,242,-10,-0.086783226,-0.051749017,-0.061095224,0.003031201,-0.028045144,-0.047458355,-0.023101883,-0.049922716
60,242,-8,0.092961362,-0.053805654,0.015103782,0.1380678,-0.018641026,0.07675739,0.031167068,0.096261439
60,242,-6,0.092961362,-0.053805654,0.015103782,0.1380678,-0.018641026,0.07675739,0.031167068,0.096261439
56,242,-4,-0.078418745,-0.066378049,0.050936745,0.11738064,0.175554722,0.081396738,-0.088366778,0.138146973
56,242,-2,-0.078418745,-0.066378049,0.050936745,0.11738064,0.175554722,0.081396738,-0.088366778,0.138146973
56,242,0,-0.078418745,-0.066378049,0.050936745,0.11738064,0.175554722,0.081396738,-0.088366778,0.138146973
56,242,2,-0.078418745,-0.066378049,0.050936745,0.11738064,0.175554722,0.081396738,-0.088366778,0.138146973
62,242,4,0.273612064,-0.480206377,0.333647606,0.155582876,0.312992083,0.104192351,-0.11261826,-0.006829149
58,242,6,-0.037372313,-0.031186637,-0.005752029,-0.021787717,0.01712347,0.011274209,0.033654353,-0.016828527
58,242,8,-0.037372313,-0.031186637,-0.005752029,-0.021787717,0.01712347,0.011274209,0.033654353,-0.016828527
61,242,10,0.16785485,0.185952364,0.104004082,0.002568068,0.105228013,0.130876529,0.116049246,0.000823247
61,242,12,0.16785485,0.185952364,0.104004082,0.002568068,0.105228013,0.130876529,0.116049246,0.000823247
49,242,14,0.160046931,-0.068028609,0.139075609,0.080664136,0.06104917,0.064977047,0.131057417,0.14608194
49,242,16,0.160046931,-0.068028609,0.139075609,0.080664136,0.06104917,0.064977047,0.131057417,0.14608194
49,242,18,0.160046931,-0.068028609,0.139075609,0.080664136,0.06104917,0.064977047,0.131057417,0.14608194
57,242,20,-0.016135534,0.168299593,0.26946653,0.167446484,0.032420151,0.158030799,0.14446325,0.072797215
57,242,22,-0.016135534,0.168299593,0.26946653,0.167446484,0.032420151,0.158030799,0.14446325,0.072797215
57,242,24,-0.016135534,0.168299593,0.26946653,0.167446484,0.032420151,0.158030799,0.14446325,0.072797215
57,242,26,-0.016135534,0.168299593,0.26946653,0.167446484,0.032420151,0.158030799,0.14446325,0.072797215
57,242,28,-0.016135534,0.168299593,0.26946653,0.167446484,0.032420151,0.158030799,0.14446325,0.072797215
57,242,30,-0.016135534,0.168299593,0.26946653,0.167446484,0.032420151,0.158030799,0.14446325,0.072797215
53,242,32,0.090110589,-0.133556147,0.014259258,-0.128612942,0.063015267,0.067980366,-0.124373969,0.127837669
53,242,34,0.090110589,-0.133556147,0.014259258,-0.128612942,0.063015267,0.067980366,-0.124373969,0.127837669
52,244,-30,0.014152939,-0.073222872,-0.037929382,-0.075115756,-0.098709271,-0.066960606,0.022892914,0.098437516
52,244,-28,0.014152939,-0.073222872,-0.037929382,-0.075115756,-0.098709271,-0.066960606,0.022892914,0.098437516
52,244,-26,0.014152939,-0.073222872,-0.037929382,-0.075115756,-0.098709271,-0.066960606,0.022892914,0.098437516
55,244,-24,0.137537618,0.133038075,0.084541854,-0.187942894,0.087106199,0.108115442,0.02944543,0.084449025
55,244,-22,0.137537618,0.133038075,0.084541854,-0.187942894,0.087106199,0.108115442,0.02944543,0.084449025
55,244,-20,0.137537618,0.133038075,0.084541854,-0.187942894,0.087106199,0.108115442,0.02944543,0.084449025
59,244,-18,-0.216969684,0.021069466,0.289536463,-0.094706088,-0.034986652,0.19337578,-0.195002698,-0.128213745
59,244,-16,-0.216969684,0.021069466,0.289536463,-0.094706088,-0.034986652,0.19337578,-0.195002698,-0.128213745
59,244,-14,-0.216969684,0.021069466,0.289536463,-0.094706088,-0.034986652,0.19337578,-0.195002698,-0.128213745
59,244,-12,-0.216969684,0.021069466,0.289536463,-0.094706088,-0.034986652,0.19337578,-0.195002698,-0.128213745
60,244,-10,0.092961362,-0.053805654,0.015103782,0.1380678,-0.018641026,0.07675739,0.031167068,0.096261439
60,244,-8,0.092961362,-0.053805654,0.015103782,0.1380678,-0.018641026,0.07675739,0.031167068,0.096261439
60,244,-6,0.092961362,-0.053805654,0.015103782,0.1380678,-0.018641026,0.07675739,0.031167068,0.096261439
56,244,-4,-0.078418745,-0.066378049,0.050936745,0.11738064,0.175554722,0.081396738,-0.088366778,0.138146973
56,244,-2,-0.078418745,-0.066378049,0.050936745,0.11738064,0.175554722,0.081396738,-0.088366778,0.138146973
56,244,0,-0.078418745,-0.066378049,0.050936745,0.11738064,0.175554722,0.081396738,-0.088366778,0.138146973
56,244,2,-0.078418745,-0.066378049,0.050936745,0.11738064,0.175554722,0.081396738,-0.088366778,0.138146973
62,244,4,0.273612064,-0.480206377,0.333647606,0.155582876,0.312992083,0.104192351,-0.11261826,-0.006829149
58,244,6,-0.037372313,-0.031186637,-0.005752029,-0.021787717,0.01712347,0.011274209,0.033654353,-0.016828527
58,244,8,-0.037372313,-0.031186637,-0.005752029,-0.021787717,0.01712347,0.011274209,0.033654353,-0.016828527
61,244,10,0.16785485,0.185952364,0.104004082,0.002568068,0.105228013,0.130876529,0.116049246,0.000823247
61,244,12,0.16785485,0.185952364,0.104004082,0.002568068,0.105228013,0.130876529,0.116049246,0.000823247
61,244,14,0.16785485,0.185952364,0.104004082,0.002568068,0.105228013,0.130876529,0.116049246,0.000823247
49,244,16,0.160046931,-0.068028609,0.139075609,0.080664136,0.06104917,0.064977047,0.131057417,0.14608194
49,244,18,0.160046931,-0.068028609,0.139075609,0.080664136,0.06104917,0.064977047,0.131057417,0.14608194
57,244,20,-0.016135534,0.168299593,0.26946653,0.167446484,0.032420151,0.158030799,0.14446325,0.072797215
57,244,22,-0.016135534,0.168299593,0.26946653,0.167446484,0.032420151,0.158030799,0.14446325,0.072797215
57,244,24,-0.016135534,0.168299593,0.26946653,0.167446484,0.032420151,0.158030799,0.14446325,0.072797215
57,244,26,-0.016135534,0.168299593,0.26946653,0.167446484,0.032420151,0.158030799,0.14446325,0.072797215
57,244,28,-0.016135534,0.168299593,0.26946653,0.167446484,0.032420151,0.158030799,0.14446325,0.072797215
57,244,30,-0.016135534,0.168299593,0.26946653,0.167446484,0.032420151,0.158030799,0.14446325,0.072797215
53,244,32,0.090110589,-0.133556147,0.014259258,-0.128612942,0.063015267,0.067980366,-0.124373969,0.127837669
52,246,-30,0.014152939,-0.073222872,-0.037929382,-0.075115756,-0.098709271,-0.066960606,0.022892914,0.098437516
52,246,-28,0.014152939,-0.073222872,-0.037929382,-0.075115756,-0.098709271,-0.066960606,0.022892914,0.098437516
55,246,-26,0.137537618,0.133038075,0.084541854,-0.187942894,0.087106199,0.108115442,0.02944543,0.084449025
55,246,-24,0.137537618,0.133038075,0.084541854,-0.187942894,0.087106199,0.108115442,0.02944543,0.084449025
55,246,-22,0.137537618,0.133038075,0.084541854,-0.187942894,0.087106199,0.108115442,0.02944543,0.084449025
59,246,-20,-0.216969684,0.021069466,0.289536463,-0.094706088,-0.034986652,0.19337578,-0.195002698,-0.128213745
59,246,-18,-0.216969684,0.021069466,0.289536463,-0.094706088,-0.034986652,0.19337578,-0.195002698,-0.128213745
59,246,-16,-0.216969684,0.021069466,0.289536463,-0.094706088,-0.034986652,0.19337578,-0.195002698,-0.128213745
59,246,-14,-0.216969684,0.021069466,0.289536463,-0.094706088,-0.034986652,0.19337578,-0.195002698,-0.128213745
59,246,-12,-0.216969684,0.021069466,0.289536463,-0.094706088,-0.034986652,0.19337578,-0.195002698,-0.128213745
60,246,-10,0.092961362,-0.053805654,0.015103782,0.1380678,-0.018641026,0.07675739,0.031167068,0.096261439
60,246,-8,0.092961362,-0.053805654,0.015103782,0.1380678,-0.018641026,0.07675739,0.031167068,0.096261439
60,246,-6,0.092961362,-0.053805654,0.015103782,0.1380678,-0.018641026,0.07675739,0.031167068,0.096261439
56,246,-4,-0.078418745,-0.066378049,0.050936745,0.11738064,0.175554722,0.081396738,-0.088366778,0.138146973
56,246,-2,-0.078418745,-0.066378049,0.050936745,0.11738064,0.175554722,0.081396738,-0.088366778,0.138146973
56,246,0,-0.078418745,-0.066378049,0.050936745,0.11738064,0.175554722,0.081396738,-0.088366778,0.138146973
56,246,2,-0.078418745,-0.066378049,0.050936745,0.11738064,0.175554722,0.081396738,-0.088366778,0.138146973
62,246,4,0.273612064,-0.480206377,0.333647606,0.155582876,0.312992083,0.104192351,-0.11261826,-0.006829149
58,246,6,-0.037372313,-0.031186637,-0.005752029,-0.021787717,0.01712347,0.011274209,0.033654353,-0.016828527
58,246,8,-0.037372313,-0.031186637,-0.005752029,-0.021787717,0.01712347,0.011274209,0.033654353,-0.016828527
61,246,10,0.16785485,0.185952364,0.104004082,0.002568068,0.105228013,0.130876529,0.116049246,0.000823247
61,246,12,0.16785485,0.185952364,0.104004082,0.002568068,0.105228013,0.130876529,0.116049246,0.000823247
61,246,14,0.16785485,0.185952364,0.104004082,0.002568068,0.105228013,0.130876529,0.116049246,0.000823247
61,246,16,0.16785485,0.185952364,0.104004082,0.002568068,0.105228013,0.130876529,0.116049246,0.000823247
61,246,18,0.16785485,0.185952364,0.104004082,0.002568068,0.105228013,0.130876529,0.116049246,0.000823247
57,246,20,-0.016135534,0.168299593,0.26946653,0.167446484,0.032420151,0.158030799,0.14446325,0.072797215
57,246,22,-0.016135534,0.168299593,0.26946653,0.167446484,0.032420151,0.158030799,0.14446325,0.072797215
57,246,24,-0.016135534,0.168299593,0.26946653,0.167446484,0.032420151,0.158030799,0.14446325,0.072797215
57,246,26,-0.016135534,0.168299593,0.26946653,0.167446484,0.032420151,0.158030799,0.14446325,0.072797215
63,246,28,-0.096642571,-0.129938438,-0.153735887,0.110303673,0.191819484,-0.025952005,0.138837739,-0.091836834
63,246,32,-0.096642571,-0.129938438,-0.153735887,0.110303673,0.191819484,-0.025952005,0.138837739,-0.091836834
52,248,-30,0.014152939,-0.073222872,-0.037929382,-0.075115756,-0.098709271,-0.066960606,0.022892914,0.098437516
52,248,-28,0.014152939,-0.073222872,-0.037929382,-0.075115756,-0.098709271,-0.066960606,0.022892914,0.098437516
55,248,-26,0.137537618,0.133038075,0.084541854,-0.187942894,0.087106199,0.108115442,0.02944543,0.084449025
55,248,-24,0.137537618,0.133038075,0.084541854,-0.187942894,0.087106199,0.108115442,0.02944543,0.084449025
55,248,-22,0.137537618,0.133038075,0.084541854,-0.187942894,0.087106199,0.108115442,0.02944543,0.084449025
59,248,-20,-0.216969684,0.021069466,0.289536463,-0.094706088,-0.034986652,0.19337578,-0.195002698,-0.128213745
59,248,-18,-0.216969684,0.021069466,0.289536463,-0.094706088,-0.034986652,0.19337578,-0.195002698,-0.128213745
59,248,-16,-0.216969684,0.021069466,0.289536463,-0.094706088,-0.034986652,0.19337578,-0.195002698,-0.128213745
59,248,-14,-0.216969684,0.021069466,0.289536463,-0.094706088,-0.034986652,0.19337578,-0.195002698,-0.128213745
59,248,-12,-0.216969684,0.021069466,0.289536463,-0.094706088,-0.034986652,0.19337578,-0.195002698,-0.128213745
60,248,-10,0.092961362,-0.053805654,0.015103782,0.1380678,-0.018641026,0.07675739,0.031167068,0.096261439
60,248,-8,0.092961362,-0.053805654,0.015103782,0.1380678,-0.018641026,0.07675739,0.031167068,0.096261439
60,248,-6,0.092961362,-0.053805654,0.015103782,0.1380678,-0.018641026,0.07675739,0.031167068,0.096261439
56,248,-4,-0.078418745,-0.066378049,0.050936745,0.11738064,0.175554722,0.081396738,-0.088366778,0.138146973
56,248,-2,-0.078418745,-0.066378049,0.050936745,0.11738064,0.175554722,0.081396738,-0.088366778,0.138146973
56,248,0,-0.078418745,-0.066378049,0.050936745,0.11738064,0.175554722,0.081396738,-0.088366778,0.138146973
56,248,2,-0.078418745,-0.066378049,0.050936745,0.11738064,0.175554722,0.081396738,-0.088366778,0.138146973
62,248,4,0.273612064,-0.480206377,0.333647606,0.155582876,0.312992083,0.104192351,-0.11261826,-0.006829149
58,248,6,-0.037372313,-0.031186637,-0.005752029,-0.021787717,0.01712347,0.011274209,0.033654353,-0.016828527
58,248,8,-0.037372313,-0.031186637,-0.005752029,-0.021787717,0.01712347,0.011274209,0.033654353,-0.016828527
61,248,10,0.16785485,0.185952364,0.104004082,0.002568068,0.105228013,0.130876529,0.116049246,0.000823247
61,248,12,0.16785485,0.185952364,0.104004082,0.002568068,0.105228013,0.130876529,0.116049246,0.000823247
61,248,14,0.16785485,0.185952364,0.104004082,0.002568068,0.105228013,0.130876529,0.116049246,0.000823247
61,248,16,0.16785485,0.185952364,0.104004082,0.002568068,0.105228013,0.130876529,0.116049246,0.000823247
61,248,18,0.16785485,0.185952364,0.104004082,0.002568068,0.105228013,0.130876529,0.116049246,0.000823247
61,248,20,0.16785485,0.185952364,0.104004082,0.002568068,0.105228013,0.130876529,0.116049246,0.000823247
57,248,22,-0.016135534,0.168299593,0.26946653,0.167446484,0.032420151,0.158030799,0.14446325,0.072797215
57,248,24,-0.016135534,0.168299593,0.26946653,0.167446484,0.032420151,0.158030799,0.14446325,0.072797215
63,248,26,-0.096642571,-0.129938438,-0.153735887,0.110303673,0.191819484,-0.025952005,0.138837739,-0.091836834
63,248,28,-0.096642571,-0.129938438,-0.153735887,0.110303673,0.191819484,-0.025952005,0.138837739,-0.091836834
63,248,30,-0.096642571,-0.129938438,-0.153735887,0.110303673,0.191819484,-0.025952005,0.138837739,-0.091836834
52,250,-30,0.014152939,-0.073222872,-0.037929382,-0.075115756,-0.098709271,-0.066960606,0.022892914,0.098437516
52,250,-28,0.014152939,-0.073222872,-0.037929382,-0.075115756,-0.098709271,-0.066960606,0.022892914,0.098437516
55,250,-26,0.137537618,0.133038075,0.084541854,-0.187942894,0.087106199,0.108115442,0.02944543,0.084449025
55,250,-24,0.137537618,0.133038075,0.084541854,-0.187942894,0.087106199,0.108115442,0.02944543,0.084449025
55,250,-22,0.137537618,0.133038075,0.084541854,-0.187942894,0.087106199,0.108115442,0.02944543,0.084449025
59,250,-20,-0.216969684,0.021069466,0.289536463,-0.094706088,-0.034986652,0.19337578,-0.195002698,-0.128213745
59,250,-18,-0.216969684,0.021069466,0.289536463,-0.094706088,-0.034986652,0.19337578,-0.195002698,-0.128213745
59,250,-16,-0.216969684,0.021069466,0.289536463,-0.094706088,-0.034986652,0.19337578,-0.195002698,-0.128213745
59,250,-14,-0.216969684,0.021069466,0.289536463,-0.094706088,-0.034986652,0.19337578,-0.195002698,-0.128213745
59,250,-12,-0.216969684,0.021069466,0.289536463,-0.094706088,-0.034986652,0.19337578,-0.195002698,-0.128213745
60,250,-10,0.092961362,-0.053805654,0.015103782,0.1380678,-0.018641026,0.07675739,0.031167068,0.096261439
60,250,-8,0.092961362,-0.053805654,0.015103782,0.1380678,-0.018641026,0.07675739,0.031167068,0.096261439
60,250,-6,0.092961362,-0.053805654,0.015103782,0.1380678,-0.018641026,0.07675739,0.031167068,0.096261439
56,250,-4,-0.078418745,-0.066378049,0.050936745,0.11738064,0.175554722,0.081396738,-0.088366778,0.138146973
56,250,-2,-0.078418745,-0.066378049,0.050936745,0.11738064,0.175554722,0.081396738,-0.088366778,0.138146973
56,250,0,-0.078418745,-0.066378049,0.050936745,0.11738064,0.175554722,0.081396738,-0.088366778,0.138146973
56,250,2,-0.078418745,-0.066378049,0.050936745,0.11738064,0.175554722,0.081396738,-0.088366778,0.138146973
62,250,4,0.273612064,-0.480206377,0.333647606,0.155582876,0.312992083,0.104192351,-0.11261826,-0.006829149
58,250,6,-0.037372313,-0.031186637,-0.005752029,-0.021787717,0.01712347,0.011274209,0.033654353,-0.016828527
58,250,8,-0.037372313,-0.031186637,-0.005752029,-0.021787717,0.01712347,0.011274209,0.033654353,-0.016828527
61,250,10,0.16785485,0.185952364,0.104004082,0.002568068,0.105228013,0.130876529,0.116049246,0.000823247
61,250,12,0.16785485,0.185952364,0.104004082,0.002568068,0.105228013,0.130876529,0.116049246,0.000823247
61,250,14,0.16785485,0.185952364,0.104004082,0.002568068,0.105228013,0.130876529,0.116049246,0.000823247
61,250,16,0.16785485,0.185952364,0.104004082,0.002568068,0.105228013,0.130876529,0.116049246,0.000823247
61,250,18,0.16785485,0.185952364,0.104004082,0.002568068,0.105228013,0.130876529,0.116049246,0.000823247
61,250,20,0.16785485,0.185952364,0.104004082,0.002568068,0.105228013,0.130876529,0.116049246,0.000823247
61,250,22,0.16785485,0.185952364,0.104004082,0.002568068,0.105228013,0.130876529,0.116049246,0.000823247
63,250,24,-0.096642571,-0.129938438,-0.153735887,0.110303673,0.191819484,-0.025952005,0.138837739,-0.091836834
63,250,26,-0.096642571,-0.129938438,-0.153735887,0.110303673,0.191819484,-0.025952005,0.138837739,-0.091836834
63,250,28,-0.096642571,-0.129938438,-0.153735887,0.110303673,0.191819484,-0.025952005,0.138837739,-0.091836834
52,252,-30,0.014152939,-0.073222872,-0.037929382,-0.075115756,-0.098709271,-0.066960606,0.022892914,0.098437516
52,252,-28,0.014152939,-0.073222872,-0.037929382,-0.075115756,-0.098709271,-0.066960606,0.022892914,0.098437516
55,252,-26,0.137537618,0.133038075,0.084541854,-0.187942894,0.087106199,0.108115442,0.02944543,0.084449025
55,252,-24,0.137537618,0.133038075,0.084541854,-0.187942894,0.087106199,0.108115442,0.02944543,0.084449025
64,252,-22,-0.18298405,-0.024291727,0.056870604,0.187463939,0.151001071,-0.200500606,-0.998617446,-0.234121728
59,252,-20,-0.216969684,0.021069466,0.289536463,-0.094706088,-0.034986652,0.19337578,-0.195002698,-0.128213745
59,252,-18,-0.216969684,0.021069466,0.289536463,-0.094706088,-0.034986652,0.19337578,-0.195002698,-0.128213745
59,252,-16,-0.216969684,0.021069466,0.289536463,-0.094706088,-0.034986652,0.19337578,-0.195002698,-0.128213745
59,252,-14,-0.216969684,0.021069466,0.289536463,-0.094706088,-0.034986652,0.19337578,-0.195002698,-0.128213745
59,252,-12,-0.216969684,0.021069466,0.289536463,-0.094706088,-0.034986652,0.19337578,-0.195002698,-0.128213745
60,252,-10,0.092961362,-0.053805654,0.015103782,0.1380678,-0.018641026,0.07675739,0.031167068,0.096261439
