Clust,Lon,Lat,Lime2014,Lime2015,Lime2016,Lime2017,Lime2018,Lime2019,Lime2020,Lime2021
60,258,-12,-0.054999283,0.00708293,0.005024583,-0.005959214,-0.008518507,0.035117013,-0.020703002,-0.030753412
60,258,-10,-0.054999283,0.00708293,0.005024583,-0.005959214,-0.008518507,0.035117013,-0.020703002,-0.030753412
60,258,-8,-0.054999283,0.00708293,0.005024583,-0.005959214,-0.008518507,0.035117013,-0.020703002,-0.030753412
60,258,-6,-0.054999283,0.00708293,0.005024583,-0.005959214,-0.008518507,0.035117013,-0.020703002,-0.030753412
66,258,-4,-0.209062528,-0.246723416,-0.261062537,-0.202951502,-0.18253028,-0.266466119,-0.240067962,-0.206600099
66,258,-2,-0.209062528,-0.246723416,-0.261062537,-0.202951502,-0.18253028,-0.266466119,-0.240067962,-0.206600099
66,258,0,-0.209062528,-0.246723416,-0.261062537,-0.202951502,-0.18253028,-0.266466119,-0.240067962,-0.206600099
66,258,2,-0.209062528,-0.246723416,-0.261062537,-0.202951502,-0.18253028,-0.266466119,-0.240067962,-0.206600099
62,258,4,2.258897679,1.142764302,0.427800956,1.281590243,1.194682648,-0.693519501,1.89784434,0.892138547
58,258,6,0.00414965,0.056792802,-0.00260218,0.027197162,0.007152654,-0.006460428,0.016999926,0.018757556
58,258,8,0.00414965,0.056792802,-0.00260218,0.027197162,0.007152654,-0.006460428,0.016999926,0.018757556
58,258,10,0.00414965,0.056792802,-0.00260218,0.027197162,0.007152654,-0.006460428,0.016999926,0.018757556
61,258,12,0.416720031,0.659235834,0.691705278,0.490984909,0.488083929,0.596816212,0.616672075,0.698997371
61,258,14,0.416720031,0.659235834,0.691705278,0.490984909,0.488083929,0.596816212,0.616672075,0.698997371
61,258,16,0.416720031,0.659235834,0.691705278,0.490984909,0.488083929,0.596816212,0.616672075,0.698997371
61,258,18,0.416720031,0.659235834,0.691705278,0.490984909,0.488083929,0.596816212,0.616672075,0.698997371
65,260,-30,0.074613582,-0.03800761,0.193403483,0.330139247,0.186560945,0.141596317,0.1223829,0.163604488
65,260,-28,0.074613582,-0.03800761,0.193403483,0.330139247,0.186560945,0.141596317,0.1223829,0.163604488
65,260,-26,0.074613582,-0.03800761,0.193403483,0.330139247,0.186560945,0.141596317,0.1223829,0.163604488
64,260,-24,-0.075135249,-0.078845866,-0.135507605,-0.135892974,-0.081901663,-0.100421978,-0.073996,-0.113816008
64,260,-22,-0.075135249,-0.078845866,-0.135507605,-0.135892974,-0.081901663,-0.100421978,-0.073996,-0.113816008
64,260,-20,-0.075135249,-0.078845866,-0.135507605,-0.135892974,-0.081901663,-0.100421978,-0.073996,-0.113816008
59,260,-18,0.156087466,0.140570365,0.143478281,0.193770171,0.10646748,0.174880963,0.201772569,0.118867059
59,260,-16,0.156087466,0.140570365,0.143478281,0.193770171,0.10646748,0.174880963,0.201772569,0.118867059
59,260,-14,0.156087466,0.140570365,0.143478281,0.193770171,0.10646748,0.174880963,0.201772569,0.118867059
60,260,-12,-0.054999283,0.00708293,0.005024583,-0.005959214,-0.008518507,0.035117013,-0.020703002,-0.030753412
60,260,-10,-0.054999283,0.00708293,0.005024583,-0.005959214,-0.008518507,0.035117013,-0.020703002,-0.030753412
60,260,-8,-0.054999283,0.00708293,0.005024583,-0.005959214,-0.008518507,0.035117013,-0.020703002,-0.030753412
60,260,-6,-0.054999283,0.00708293,0.005024583,-0.005959214,-0.008518507,0.035117013,-0.020703002,-0.030753412
66,260,-4,-0.209062528,-0.246723416,-0.261062537,-0.202951502,-0.18253028,-0.266466119,-0.240067962,-0.206600099
66,260,-2,-0.209062528,-0.246723416,-0.261062537,-0.202951502,-0.18253028,-0.266466119,-0.240067962,-0.206600099
66,260,0,-0.209062528,-0.246723416,-0.261062537,-0.202951502,-0.18253028,-0.266466119,-0.240067962,-0.206600099
66,260,2,-0.209062528,-0.246723416,-0.261062537,-0.202951502,-0.18253028,-0.266466119,-0.240067962,-0.206600099
62,260,4,2.258897679,1.142764302,0.427800956,1.281590243,1.194682648,-0.693519501,1.89784434,0.892138547
58,260,6,0.00414965,0.056792802,-0.00260218,0.027197162,0.007152654,-0.006460428,0.016999926,0.018757556
58,260,8,0.00414965,0.056792802,-0.00260218,0.027197162,0.007152654,-0.006460428,0.016999926,0.018757556
58,260,10,0.00414965,0.056792802,-0.00260218,0.027197162,0.007152654,-0.006460428,0.016999926,0.018757556
61,260,12,0.416720031,0.659235834,0.691705278,0.490984909,0.488083929,0.596816212,0.616672075,0.698997371
61,260,14,0.416720031,0.659235834,0.691705278,0.490984909,0.488083929,0.596816212,0.616672075,0.698997371
61,260,16,0.416720031,0.659235834,0.691705278,0.490984909,0.488083929,0.596816212,0.616672075,0.698997371
65,262,-30,0.074613582,-0.03800761,0.193403483,0.330139247,0.186560945,0.141596317,0.1223829,0.163604488
65,262,-28,0.074613582,-0.03800761,0.193403483,0.330139247,0.186560945,0.141596317,0.1223829,0.163604488
65,262,-26,0.074613582,-0.03800761,0.193403483,0.330139247,0.186560945,0.141596317,0.1223829,0.163604488
64,262,-24,-0.075135249,-0.078845866,-0.135507605,-0.135892974,-0.081901663,-0.100421978,-0.073996,-0.113816008
64,262,-22,-0.075135249,-0.078845866,-0.135507605,-0.135892974,-0.081901663,-0.100421978,-0.073996,-0.113816008
64,262,-20,-0.075135249,-0.078845866,-0.135507605,-0.135892974,-0.081901663,-0.100421978,-0.073996,-0.113816008
64,262,-18,-0.075135249,-0.078845866,-0.135507605,-0.135892974,-0.081901663,-0.100421978,-0.073996,-0.113816008
59,262,-16,0.156087466,0.140570365,0.143478281,0.193770171,0.10646748,0.174880963,0.201772569,0.118867059
59,262,-14,0.156087466,0.140570365,0.143478281,0.193770171,0.10646748,0.174880963,0.201772569,0.118867059
60,262,-12,-0.054999283,0.00708293,0.005024583,-0.005959214,-0.008518507,0.035117013,-0.020703002,-0.030753412
60,262,-10,-0.054999283,0.00708293,0.005024583,-0.005959214,-0.008518507,0.035117013,-0.020703002,-0.030753412
60,262,-8,-0.054999283,0.00708293,0.005024583,-0.005959214,-0.008518507,0.035117013,-0.020703002,-0.030753412
60,262,-6,-0.054999283,0.00708293,0.005024583,-0.005959214,-0.008518507,0.035117013,-0.020703002,-0.030753412
66,262,-4,-0.209062528,-0.246723416,-0.261062537,-0.202951502,-0.18253028,-0.266466119,-0.240067962,-0.206600099
66,262,-2,-0.209062528,-0.246723416,-0.261062537,-0.202951502,-0.18253028,-0.266466119,-0.240067962,-0.206600099
66,262,0,-0.209062528,-0.246723416,-0.261062537,-0.202951502,-0.18253028,-0.266466119,-0.240067962,-0.206600099
66,262,2,-0.209062528,-0.246723416,-0.261062537,-0.202951502,-0.18253028,-0.266466119,-0.240067962,-0.206600099
62,262,4,2.258897679,1.142764302,0.427800956,1.281590243,1.194682648,-0.693519501,1.89784434,0.892138547
58,262,6,0.00414965,0.056792802,-0.00260218,0.027197162,0.007152654,-0.006460428,0.016999926,0.018757556
58,262,8,0.00414965,0.056792802,-0.00260218,0.027197162,0.007152654,-0.006460428,0.016999926,0.018757556
58,262,10,0.00414965,0.056792802,-0.00260218,0.027197162,0.007152654,-0.006460428,0.016999926,0.018757556
61,262,12,0.416720031,0.659235834,0.691705278,0.490984909,0.488083929,0.596816212,0.616672075,0.698997371
61,262,14,0.416720031,0.659235834,0.691705278,0.490984909,0.488083929,0.596816212,0.616672075,0.698997371
61,262,16,0.416720031,0.659235834,0.691705278,0.490984909,0.488083929,0.596816212,0.616672075,0.698997371
65,264,-30,0.074613582,-0.03800761,0.193403483,0.330139247,0.186560945,0.141596317,0.1223829,0.163604488
65,264,-28,0.074613582,-0.03800761,0.193403483,0.330139247,0.186560945,0.141596317,0.1223829,0.163604488
65,264,-26,0.074613582,-0.03800761,0.193403483,0.330139247,0.186560945,0.141596317,0.1223829,0.163604488
64,264,-24,-0.075135249,-0.078845866,-0.135507605,-0.135892974,-0.081901663,-0.100421978,-0.073996,-0.113816008
64,264,-22,-0.075135249,-0.078845866,-0.135507605,-0.135892974,-0.081901663,-0.100421978,-0.073996,-0.113816008
64,264,-20,-0.075135249,-0.078845866,-0.135507605,-0.135892974,-0.081901663,-0.100421978,-0.073996,-0.113816008
64,264,-18,-0.075135249,-0.078845866,-0.135507605,-0.135892974,-0.081901663,-0.100421978,-0.073996,-0.113816008
59,264,-16,0.156087466,0.140570365,0.143478281,0.193770171,0.10646748,0.174880963,0.201772569,0.118867059
60,264,-14,-0.054999283,0.00708293,0.005024583,-0.005959214,-0.008518507,0.035117013,-0.020703002,-0.030753412
60,264,-12,-0.054999283,0.00708293,0.005024583,-0.005959214,-0.008518507,0.035117013,-0.020703002,-0.030753412
60,264,-10,-0.054999283,0.00708293,0.005024583,-0.005959214,-0.008518507,0.035117013,-0.020703002,-0.030753412
60,264,-8,-0.054999283,0.00708293,0.005024583,-0.005959214,-0.008518507,0.035117013,-0.020703002,-0.030753412
67,264,-6,0.118238838,0.050410277,0.187029211,0.032220111,0.159454878,0.137712915,0.067736175,0.141260404
66,264,-4,-0.209062528,-0.246723416,-0.261062537,-0.202951502,-0.18253028,-0.266466119,-0.240067962,-0.206600099
66,264,-2,-0.209062528,-0.246723416,-0.261062537,-0.202951502,-0.18253028,-0.266466119,-0.240067962,-0.206600099
66,264,0,-0.209062528,-0.246723416,-0.261062537,-0.202951502,-0.18253028,-0.266466119,-0.240067962,-0.206600099
66,264,2,-0.209062528,-0.246723416,-0.261062537,-0.202951502,-0.18253028,-0.266466119,-0.240067962,-0.206600099
62,264,4,2.258897679,1.142764302,0.427800956,1.281590243,1.194682648,-0.693519501,1.89784434,0.892138547
58,264,6,0.00414965,0.056792802,-0.00260218,0.027197162,0.007152654,-0.006460428,0.016999926,0.018757556
58,264,8,0.00414965,0.056792802,-0.00260218,0.027197162,0.007152654,-0.006460428,0.016999926,0.018757556
58,264,10,0.00414965,0.056792802,-0.00260218,0.027197162,0.007152654,-0.006460428,0.016999926,0.018757556
58,264,12,0.00414965,0.056792802,-0.00260218,0.027197162,0.007152654,-0.006460428,0.016999926,0.018757556
61,264,14,0.416720031,0.659235834,0.691705278,0.490984909,0.488083929,0.596816212,0.616672075,0.698997371
61,264,16,0.416720031,0.659235834,0.691705278,0.490984909,0.488083929,0.596816212,0.616672075,0.698997371
68,264,20,-2.960089175,-2.95715196,-4.123761276,-3.310366843,-3.095516091,-2.294115264,-5.024663693,-3.234761416
68,264,22,-2.960089175,-2.95715196,-4.123761276,-3.310366843,-3.095516091,-2.294115264,-5.024663693,-3.234761416
68,264,24,-2.960089175,-2.95715196,-4.123761276,-3.310366843,-3.095516091,-2.294115264,-5.024663693,-3.234761416
68,264,26,-2.960089175,-2.95715196,-4.123761276,-3.310366843,-3.095516091,-2.294115264,-5.024663693,-3.234761416
68,264,28,-2.960089175,-2.95715196,-4.123761276,-3.310366843,-3.095516091,-2.294115264,-5.024663693,-3.234761416
65,266,-30,0.074613582,-0.03800761,0.193403483,0.330139247,0.186560945,0.141596317,0.1223829,0.163604488
65,266,-28,0.074613582,-0.03800761,0.193403483,0.330139247,0.186560945,0.141596317,0.1223829,0.163604488
65,266,-26,0.074613582,-0.03800761,0.193403483,0.330139247,0.186560945,0.141596317,0.1223829,0.163604488
64,266,-24,-0.075135249,-0.078845866,-0.135507605,-0.135892974,-0.081901663,-0.100421978,-0.073996,-0.113816008
64,266,-22,-0.075135249,-0.078845866,-0.135507605,-0.135892974,-0.081901663,-0.100421978,-0.073996,-0.113816008
64,266,-20,-0.075135249,-0.078845866,-0.135507605,-0.135892974,-0.081901663,-0.100421978,-0.073996,-0.113816008
64,266,-18,-0.075135249,-0.078845866,-0.135507605,-0.135892974,-0.081901663,-0.100421978,-0.073996,-0.113816008
59,266,-16,0.156087466,0.140570365,0.143478281,0.193770171,0.10646748,0.174880963,0.201772569,0.118867059
60,266,-14,-0.054999283,0.00708293,0.005024583,-0.005959214,-0.008518507,0.035117013,-0.020703002,-0.030753412
60,266,-12,-0.054999283,0.00708293,0.005024583,-0.005959214,-0.008518507,0.035117013,-0.020703002,-0.030753412
60,266,-10,-0.054999283,0.00708293,0.005024583,-0.005959214,-0.008518507,0.035117013,-0.020703002,-0.030753412
67,266,-8,0.118238838,0.050410277,0.187029211,0.032220111,0.159454878,0.137712915,0.067736175,0.141260404
67,266,-6,0.118238838,0.050410277,0.187029211,0.032220111,0.159454878,0.137712915,0.067736175,0.141260404
66,266,-4,-0.209062528,-0.246723416,-0.261062537,-0.202951502,-0.18253028,-0.266466119,-0.240067962,-0.206600099
66,266,-2,-0.209062528,-0.246723416,-0.261062537,-0.202951502,-0.18253028,-0.266466119,-0.240067962,-0.206600099
66,266,0,-0.209062528,-0.246723416,-0.261062537,-0.202951502,-0.18253028,-0.266466119,-0.240067962,-0.206600099
66,266,2,-0.209062528,-0.246723416,-0.261062537,-0.202951502,-0.18253028,-0.266466119,-0.240067962,-0.206600099
62,266,4,2.258897679,1.142764302,0.427800956,1.281590243,1.194682648,-0.693519501,1.89784434,0.892138547
58,266,6,0.00414965,0.056792802,-0.00260218,0.027197162,0.007152654,-0.006460428,0.016999926,0.018757556
58,266,8,0.00414965,0.056792802,-0.00260218,0.027197162,0.007152654,-0.006460428,0.016999926,0.018757556
58,266,10,0.00414965,0.056792802,-0.00260218,0.027197162,0.007152654,-0.006460428,0.016999926,0.018757556
58,266,12,0.00414965,0.056792802,-0.00260218,0.027197162,0.007152654,-0.006460428,0.016999926,0.018757556
58,266,14,0.00414965,0.056792802,-0.00260218,0.027197162,0.007152654,-0.006460428,0.016999926,0.018757556
61,266,16,0.416720031,0.659235834,0.691705278,0.490984909,0.488083929,0.596816212,0.616672075,0.698997371
68,266,20,-2.960089175,-2.95715196,-4.123761276,-3.310366843,-3.095516091,-2.294115264,-5.024663693,-3.234761416
68,266,22,-2.960089175,-2.95715196,-4.123761276,-3.310366843,-3.095516091,-2.294115264,-5.024663693,-3.234761416
68,266,24,-2.960089175,-2.95715196,-4.123761276,-3.310366843,-3.095516091,-2.294115264,-5.024663693,-3.234761416
68,266,26,-2.960089175,-2.95715196,-4.123761276,-3.310366843,-3.095516091,-2.294115264,-5.024663693,-3.234761416
68,266,28,-2.960089175,-2.95715196,-4.123761276,-3.310366843,-3.095516091,-2.294115264,-5.024663693,-3.234761416
68,266,30,-2.960089175,-2.95715196,-4.123761276,-3.310366843,-3.095516091,-2.294115264,-5.024663693,-3.234761416
69,266,60,0.380746444,0.477451056,0.469172301,0.350761094,0.493866479,0.533696156,0.500635693,0.435062469
65,268,-30,0.074613582,-0.03800761,0.193403483,0.330139247,0.186560945,0.141596317,0.1223829,0.163604488
65,268,-28,0.074613582,-0.03800761,0.193403483,0.330139247,0.186560945,0.141596317,0.1223829,0.163604488
65,268,-26,0.074613582,-0.03800761,0.193403483,0.330139247,0.186560945,0.141596317,0.1223829,0.163604488
64,268,-24,-0.075135249,-0.078845866,-0.135507605,-0.135892974,-0.081901663,-0.100421978,-0.073996,-0.113816008
64,268,-22,-0.075135249,-0.078845866,-0.135507605,-0.135892974,-0.081901663,-0.100421978,-0.073996,-0.113816008
64,268,-20,-0.075135249,-0.078845866,-0.135507605,-0.135892974,-0.081901663,-0.100421978,-0.073996,-0.113816008
64,268,-18,-0.075135249,-0.078845866,-0.135507605,-0.135892974,-0.081901663,-0.100421978,-0.073996,-0.113816008
70,268,-16,-0.114513346,-0.110265288,-0.121047681,-0.132679427,-0.066533725,-0.061626692,-0.152740978,-0.095857745
60,268,-14,-0.054999283,0.00708293,0.005024583,-0.005959214,-0.008518507,0.035117013,-0.020703002,-0.030753412
60,268,-12,-0.054999283,0.00708293,0.005024583,-0.005959214,-0.008518507,0.035117013,-0.020703002,-0.030753412
67,268,-10,0.118238838,0.050410277,0.187029211,0.032220111,0.159454878,0.137712915,0.067736175,0.141260404
67,268,-8,0.118238838,0.050410277,0.187029211,0.032220111,0.159454878,0.137712915,0.067736175,0.141260404
67,268,-6,0.118238838,0.050410277,0.187029211,0.032220111,0.159454878,0.137712915,0.067736175,0.141260404
66,268,-4,-0.209062528,-0.246723416,-0.261062537,-0.202951502,-0.18253028,-0.266466119,-0.240067962,-0.206600099
66,268,-2,-0.209062528,-0.246723416,-0.261062537,-0.202951502,-0.18253028,-0.266466119,-0.240067962,-0.206600099
66,268,0,-0.209062528,-0.246723416,-0.261062537,-0.202951502,-0.18253028,-0.266466119,-0.240067962,-0.206600099
66,268,2,-0.209062528,-0.246723416,-0.261062537,-0.202951502,-0.18253028,-0.266466119,-0.240067962,-0.206600099
62,268,4,2.258897679,1.142764302,0.427800956,1.281590243,1.194682648,-0.693519501,1.89784434,0.892138547
62,268,6,2.258897679,1.142764302,0.427800956,1.281590243,1.194682648,-0.693519501,1.89784434,0.892138547
58,268,8,0.00414965,0.056792802,-0.00260218,0.027197162,0.007152654,-0.006460428,0.016999926,0.018757556
58,268,10,0.00414965,0.056792802,-0.00260218,0.027197162,0.007152654,-0.006460428,0.016999926,0.018757556
58,268,12,0.00414965,0.056792802,-0.00260218,0.027197162,0.007152654,-0.006460428,0.016999926,0.018757556
58,268,14,0.00414965,0.056792802,-0.00260218,0.027197162,0.007152654,-0.006460428,0.016999926,0.018757556
68,268,20,-2.960089175,-2.95715196,-4.123761276,-3.310366843,-3.095516091,-2.294115264,-5.024663693,-3.234761416
68,268,22,-2.960089175,-2.95715196,-4.123761276,-3.310366843,-3.095516091,-2.294115264,-5.024663693,-3.234761416
68,268,24,-2.960089175,-2.95715196,-4.123761276,-3.310366843,-3.095516091,-2.294115264,-5.024663693,-3.234761416
68,268,26,-2.960089175,-2.95715196,-4.123761276,-3.310366843,-3.095516091,-2.294115264,-5.024663693,-3.234761416
68,268,28,-2.960089175,-2.95715196,-4.123761276,-3.310366843,-3.095516091,-2.294115264,-5.024663693,-3.234761416
68,268,30,-2.960089175,-2.95715196,-4.123761276,-3.310366843,-3.095516091,-2.294115264,-5.024663693,-3.234761416
69,268,58,0.380746444,0.477451056,0.469172301,0.350761094,0.493866479,0.533696156,0.500635693,0.435062469
69,268,60,0.380746444,0.477451056,0.469172301,0.350761094,0.493866479,0.533696156,0.500635693,0.435062469
65,270,-30,0.074613582,-0.03800761,0.193403483,0.330139247,0.186560945,0.141596317,0.1223829,0.163604488
65,270,-28,0.074613582,-0.03800761,0.193403483,0.330139247,0.186560945,0.141596317,0.1223829,0.163604488
64,270,-26,-0.075135249,-0.078845866,-0.135507605,-0.135892974,-0.081901663,-0.100421978,-0.073996,-0.113816008
64,270,-24,-0.075135249,-0.078845866,-0.135507605,-0.135892974,-0.081901663,-0.100421978,-0.073996,-0.113816008
64,270,-22,-0.075135249,-0.078845866,-0.135507605,-0.135892974,-0.081901663,-0.100421978,-0.073996,-0.113816008
64,270,-20,-0.075135249,-0.078845866,-0.135507605,-0.135892974,-0.081901663,-0.100421978,-0.073996,-0.113816008
70,270,-18,-0.114513346,-0.110265288,-0.121047681,-0.132679427,-0.066533725,-0.061626692,-0.152740978,-0.095857745
70,270,-16,-0.114513346,-0.110265288,-0.121047681,-0.132679427,-0.066533725,-0.061626692,-0.152740978,-0.095857745
67,270,-14,0.118238838,0.050410277,0.187029211,0.032220111,0.159454878,0.137712915,0.067736175,0.141260404
67,270,-12,0.118238838,0.050410277,0.187029211,0.032220111,0.159454878,0.137712915,0.067736175,0.141260404
67,270,-10,0.118238838,0.050410277,0.187029211,0.032220111,0.159454878,0.137712915,0.067736175,0.141260404
67,270,-8,0.118238838,0.050410277,0.187029211,0.032220111,0.159454878,0.137712915,0.067736175,0.141260404
67,270,-6,0.118238838,0.050410277,0.187029211,0.032220111,0.159454878,0.137712915,0.067736175,0.141260404
66,270,-4,-0.209062528,-0.246723416,-0.261062537,-0.202951502,-0.18253028,-0.266466119,-0.240067962,-0.206600099
66,270,-2,-0.209062528,-0.246723416,-0.261062537,-0.202951502,-0.18253028,-0.266466119,-0.240067962,-0.206600099
66,270,0,-0.209062528,-0.246723416,-0.261062537,-0.202951502,-0.18253028,-0.266466119,-0.240067962,-0.206600099
66,270,2,-0.209062528,-0.246723416,-0.261062537,-0.202951502,-0.18253028,-0.266466119,-0.240067962,-0.206600099
62,270,4,2.258897679,1.142764302,0.427800956,1.281590243,1.194682648,-0.693519501,1.89784434,0.892138547
62,270,6,2.258897679,1.142764302,0.427800956,1.281590243,1.194682648,-0.693519501,1.89784434,0.892138547
58,270,8,0.00414965,0.056792802,-0.00260218,0.027197162,0.007152654,-0.006460428,0.016999926,0.018757556
58,270,10,0.00414965,0.056792802,-0.00260218,0.027197162,0.007152654,-0.006460428,0.016999926,0.018757556
58,270,12,0.00414965,0.056792802,-0.00260218,0.027197162,0.007152654,-0.006460428,0.016999926,0.018757556
58,270,14,0.00414965,0.056792802,-0.00260218,0.027197162,0.007152654,-0.006460428,0.016999926,0.018757556
68,270,20,-2.960089175,-2.95715196,-4.123761276,-3.310366843,-3.095516091,-2.294115264,-5.024663693,-3.234761416
68,270,22,-2.960089175,-2.95715196,-4.123761276,-3.310366843,-3.095516091,-2.294115264,-5.024663693,-3.234761416
68,270,24,-2.960089175,-2.95715196,-4.123761276,-3.310366843,-3.095516091,-2.294115264,-5.024663693,-3.234761416
68,270,26,-2.960089175,-2.95715196,-4.123761276,-3.310366843,-3.095516091,-2.294115264,-5.024663693,-3.234761416
68,270,28,-2.960089175,-2.95715196,-4.123761276,-3.310366843,-3.095516091,-2.294115264,-5.024663693,-3.234761416
68,270,30,-2.960089175,-2.95715196,-4.123761276,-3.310366843,-3.095516091,-2.294115264,-5.024663693,-3.234761416
71,270,48,-0.041423155,-0.017430699,-0.02811227,-0.060967409,0.094865417,0.024356491,-0.082956597,0.034038958
69,270,58,0.380746444,0.477451056,0.469172301,0.350761094,0.493866479,0.533696156,0.500635693,0.435062469
69,270,60,0.380746444,0.477451056,0.469172301,0.350761094,0.493866479,0.533696156,0.500635693,0.435062469
65,272,-30,0.074613582,-0.03800761,0.193403483,0.330139247,0.186560945,0.141596317,0.1223829,0.163604488
65,272,-28,0.074613582,-0.03800761,0.193403483,0.330139247,0.186560945,0.141596317,0.1223829,0.163604488
64,272,-26,-0.075135249,-0.078845866,-0.135507605,-0.135892974,-0.081901663,-0.100421978,-0.073996,-0.113816008
64,272,-24,-0.075135249,-0.078845866,-0.135507605,-0.135892974,-0.081901663,-0.100421978,-0.073996,-0.113816008
64,272,-22,-0.075135249,-0.078845866,-0.135507605,-0.135892974,-0.081901663,-0.100421978,-0.073996,-0.113816008
64,272,-20,-0.075135249,-0.078845866,-0.135507605,-0.135892974,-0.081901663,-0.100421978,-0.073996,-0.113816008
70,272,-18,-0.114513346,-0.110265288,-0.121047681,-0.132679427,-0.066533725,-0.061626692,-0.152740978,-0.095857745
70,272,-16,-0.114513346,-0.110265288,-0.121047681,-0.132679427,-0.066533725,-0.061626692,-0.152740978,-0.095857745
67,272,-14,0.118238838,0.050410277,0.187029211,0.032220111,0.159454878,0.137712915,0.067736175,0.141260404
67,272,-12,0.118238838,0.050410277,0.187029211,0.032220111,0.159454878,0.137712915,0.067736175,0.141260404
67,272,-10,0.118238838,0.050410277,0.187029211,0.032220111,0.159454878,0.137712915,0.067736175,0.141260404
67,272,-8,0.118238838,0.050410277,0.187029211,0.032220111,0.159454878,0.137712915,0.067736175,0.141260404
66,272,-6,-0.209062528,-0.246723416,-0.261062537,-0.202951502,-0.18253028,-0.266466119,-0.240067962,-0.206600099
66,272,-4,-0.209062528,-0.246723416,-0.261062537,-0.202951502,-0.18253028,-0.266466119,-0.240067962,-0.206600099
66,272,-2,-0.209062528,-0.246723416,-0.261062537,-0.202951502,-0.18253028,-0.266466119,-0.240067962,-0.206600099
66,272,0,-0.209062528,-0.246723416,-0.261062537,-0.202951502,-0.18253028,-0.266466119,-0.240067962,-0.206600099
66,272,2,-0.209062528,-0.246723416,-0.261062537,-0.202951502,-0.18253028,-0.266466119,-0.240067962,-0.206600099
62,272,4,2.258897679,1.142764302,0.427800956,1.281590243,1.194682648,-0.693519501,1.89784434,0.892138547
62,272,6,2.258897679,1.142764302,0.427800956,1.281590243,1.194682648,-0.693519501,1.89784434,0.892138547
58,272,8,0.00414965,0.056792802,-0.00260218,0.027197162,0.007152654,-0.006460428,0.016999926,0.018757556
58,272,10,0.00414965,0.056792802,-0.00260218,0.027197162,0.007152654,-0.006460428,0.016999926,0.018757556
58,272,12,0.00414965,0.056792802,-0.00260218,0.027197162,0.007152654,-0.006460428,0.016999926,0.018757556
58,272,14,0.00414965,0.056792802,-0.00260218,0.027197162,0.007152654,-0.006460428,0.016999926,0.018757556
68,272,18,-2.960089175,-2.95715196,-4.123761276,-3.310366843,-3.095516091,-2.294115264,-5.024663693,-3.234761416
68,272,22,-2.960089175,-2.95715196,-4.123761276,-3.310366843,-3.095516091,-2.294115264,-5.024663693,-3.234761416
68,272,24,-2.960089175,-2.95715196,-4.123761276,-3.310366843,-3.095516091,-2.294115264,-5.024663693,-3.234761416
68,272,26,-2.960089175,-2.95715196,-4.123761276,-3.310366843,-3.095516091,-2.294115264,-5.024663693,-3.234761416
68,272,28,-2.960089175,-2.95715196,-4.123761276,-3.310366843,-3.095516091,-2.294115264,-5.024663693,-3.234761416
68,272,30,-2.960089175,-2.95715196,-4.123761276,-3.310366843,-3.095516091,-2.294115264,-5.024663693,-3.234761416
71,272,48,-0.041423155,-0.017430699,-0.02811227,-0.060967409,0.094865417,0.024356491,-0.082956597,0.034038958
69,272,58,0.380746444,0.477451056,0.469172301,0.350761094,0.493866479,0.533696156,0.500635693,0.435062469
69,272,60,0.380746444,0.477451056,0.469172301,0.350761094,0.493866479,0.533696156,0.500635693,0.435062469
65,274,-30,0.074613582,-0.03800761,0.193403483,0.330139247,0.186560945,0.141596317,0.1223829,0.163604488
64,274,-28,-0.075135249,-0.078845866,-0.135507605,-0.135892974,-0.081901663,-0.100421978,-0.073996,-0.113816008
64,274,-26,-0.075135249,-0.078845866,-0.135507605,-0.135892974,-0.081901663,-0.100421978,-0.073996,-0.113816008
64,274,-24,-0.075135249,-0.078845866,-0.135507605,-0.135892974,-0.081901663,-0.100421978,-0.073996,-0.113816008
64,274,-22,-0.075135249,-0.078845866,-0.135507605,-0.135892974,-0.081901663,-0.100421978,-0.073996,-0.113816008
70,274,-20,-0.114513346,-0.110265288,-0.121047681,-0.132679427,-0.066533725,-0.061626692,-0.152740978,-0.095857745
70,274,-18,-0.114513346,-0.110265288,-0.121047681,-0.132679427,-0.066533725,-0.061626692,-0.152740978,-0.095857745
70,274,-16,-0.114513346,-0.110265288,-0.121047681,-0.132679427,-0.066533725,-0.061626692,-0.152740978,-0.095857745
67,274,-14,0.118238838,0.050410277,0.187029211,0.032220111,0.159454878,0.137712915,0.067736175,0.141260404
67,274,-12,0.118238838,0.050410277,0.187029211,0.032220111,0.159454878,0.137712915,0.067736175,0.141260404
67,274,-10,0.118238838,0.050410277,0.187029211,0.032220111,0.159454878,0.137712915,0.067736175,0.141260404
67,274,-8,0.118238838,0.050410277,0.187029211,0.032220111,0.159454878,0.137712915,0.067736175,0.141260404
66,274,-6,-0.209062528,-0.246723416,-0.261062537,-0.202951502,-0.18253028,-0.266466119,-0.240067962,-0.206600099
66,274,-4,-0.209062528,-0.246723416,-0.261062537,-0.202951502,-0.18253028,-0.266466119,-0.240067962,-0.206600099
66,274,-2,-0.209062528,-0.246723416,-0.261062537,-0.202951502,-0.18253028,-0.266466119,-0.240067962,-0.206600099
66,274,0,-0.209062528,-0.246723416,-0.261062537,-0.202951502,-0.18253028,-0.266466119,-0.240067962,-0.206600099
62,274,2,2.258897679,1.142764302,0.427800956,1.281590243,1.194682648,-0.693519501,1.89784434,0.892138547
